Account_ID,Date,Transaction_details,Chq_no,Value_date,Withdrawal_amt,Withdrawal_currency,Deposit_amt,Deposit_currency,Balance_amt
ACC00013,06-02-2025,Online Transfer,,06-02-2025,283.21,USD,334.68,USD,1215.95
ACC00038,07-02-2025,ATM Withdrawal,,07-02-2025,844.08,EUR,158.3,USD,1379.04
ACC00028,07-02-2025,POS Purchase,,07-02-2025,256.21,USD,647.22,INR,2382.34
ACC00007,07-02-2025,Online Transfer,,07-02-2025,244.67,JPY,489.76,USD,4021.08
ACC00022,08-02-2025,ATM Withdrawal,,08-02-2025,349.9,INR,199.42,JPY,1517.81
ACC00010,08-02-2025,Online Transfer,,08-02-2025,221.39,EUR,643.21,SGD,1491.53
ACC00042,08-02-2025,Online Transfer,,08-02-2025,936.61,SGD,889.15,JPY,4876.74
ACC00021,08-02-2025,Utility Bill,,08-02-2025,941.05,INR,805.62,INR,2343.6
ACC00044,08-02-2025,POS Purchase,,08-02-2025,17.98,JPY,690.76,USD,4162.65
ACC00050,08-02-2025,ATM Withdrawal,,08-02-2025,489.71,USD,905.28,SGD,4848.4
ACC00048,08-02-2025,Online Transfer,,08-02-2025,285.2,USD,443.78,USD,3198.46
ACC00033,09-02-2025,Online Transfer,,09-02-2025,153.87,JPY,183.16,INR,3700.37
ACC00011,09-02-2025,ATM Withdrawal,,09-02-2025,661.84,EUR,446.8,SGD,2333.53
ACC00028,09-02-2025,Online Transfer,,09-02-2025,783.49,EUR,687.99,USD,2711.37
ACC00023,09-02-2025,POS Purchase,,09-02-2025,3.52,SGD,140.56,EUR,4820.65
ACC00012,09-02-2025,Salary Credit,,09-02-2025,550.91,USD,369.95,SGD,1666.45
ACC00017,10-02-2025,ATM Withdrawal,,10-02-2025,594.45,EUR,610.06,USD,1052.04
ACC00005,10-02-2025,POS Purchase,,10-02-2025,269.25,JPY,78.98,USD,3336.47
ACC00008,10-02-2025,Online Transfer,,10-02-2025,801.53,JPY,138.96,SGD,3024.33
ACC00038,10-02-2025,Utility Bill,,10-02-2025,335.79,INR,258.19,USD,2985.53
ACC00019,10-02-2025,ATM Withdrawal,,10-02-2025,694.62,JPY,139.36,USD,1346.41
ACC00024,10-02-2025,Utility Bill,,10-02-2025,652.86,SGD,563.35,SGD,4226.29
ACC00025,11-02-2025,POS Purchase,,11-02-2025,326.53,INR,122.68,USD,3994.61
ACC00003,11-02-2025,ATM Withdrawal,,11-02-2025,235.61,USD,404.89,INR,3986.27
ACC00009,11-02-2025,POS Purchase,,11-02-2025,9.53,USD,67.11,INR,1022.98
ACC00016,11-02-2025,ATM Withdrawal,,11-02-2025,8.19,INR,221.87,EUR,4626.53
ACC00006,12-02-2025,POS Purchase,,12-02-2025,745.73,SGD,953.55,INR,1939.43
ACC00011,12-02-2025,POS Purchase,,12-02-2025,228.55,USD,82.98,USD,4936.3
ACC00033,12-02-2025,Online Transfer,,12-02-2025,463.48,SGD,14.93,EUR,1355.86
ACC00019,12-02-2025,POS Purchase,,12-02-2025,560.72,USD,474.39,JPY,4061.15
ACC00044,13-02-2025,Online Transfer,,13-02-2025,709.77,SGD,631.99,SGD,2656.37
ACC00009,13-02-2025,Online Transfer,,13-02-2025,141.2,EUR,601.16,SGD,2938.83
ACC00025,13-02-2025,Salary Credit,,13-02-2025,366.25,INR,781.49,EUR,3036.04
ACC00010,13-02-2025,Salary Credit,,13-02-2025,1.44,JPY,358.76,USD,2065.65
ACC00024,13-02-2025,Salary Credit,,13-02-2025,798.73,USD,25.52,USD,1939.33
ACC00016,13-02-2025,Salary Credit,,13-02-2025,747.71,JPY,7.66,EUR,2930.55
ACC00014,14-02-2025,Utility Bill,,14-02-2025,704.16,USD,324.32,SGD,2360.65
ACC00022,14-02-2025,ATM Withdrawal,,14-02-2025,554.27,USD,690.41,EUR,2875.8
ACC00017,14-02-2025,Utility Bill,,14-02-2025,531.1,USD,57,EUR,3998.95
ACC00035,14-02-2025,ATM Withdrawal,,14-02-2025,897.75,USD,439.82,EUR,4562.42
ACC00023,14-02-2025,Salary Credit,,14-02-2025,728.97,INR,14.85,SGD,1369.35
ACC00023,14-02-2025,POS Purchase,,14-02-2025,914.99,INR,543.6,INR,4925.32
ACC00021,14-02-2025,POS Purchase,,14-02-2025,541.29,EUR,442.21,SGD,2216.55
ACC00013,14-02-2025,POS Purchase,,14-02-2025,845.39,INR,283.09,EUR,1639.18
ACC00020,15-02-2025,ATM Withdrawal,,15-02-2025,375.08,INR,856.03,JPY,4385.53
ACC00003,15-02-2025,ATM Withdrawal,,15-02-2025,989.41,USD,194.54,EUR,4114.96
ACC00038,15-02-2025,Online Transfer,,15-02-2025,797.16,EUR,608.52,USD,1037.05
ACC00012,15-02-2025,Utility Bill,,15-02-2025,131.39,SGD,887.26,EUR,3664.96
ACC00032,15-02-2025,Online Transfer,,15-02-2025,315.51,SGD,666.76,SGD,3279.34
ACC00045,15-02-2025,Utility Bill,,15-02-2025,44.02,EUR,452.42,EUR,3255.24
ACC00007,15-02-2025,ATM Withdrawal,,15-02-2025,108.97,INR,650.54,INR,3382.37
ACC00031,15-02-2025,POS Purchase,,15-02-2025,442.16,JPY,23.27,JPY,3292.23
ACC00023,16-02-2025,Utility Bill,,16-02-2025,229.69,SGD,619.03,INR,4253.3
ACC00044,16-02-2025,ATM Withdrawal,,16-02-2025,399.19,JPY,121.46,EUR,3396.12
ACC00030,16-02-2025,Salary Credit,,16-02-2025,26.59,USD,172.41,INR,2411.7
ACC00045,17-02-2025,Utility Bill,,17-02-2025,833.33,INR,813.41,JPY,1304.35
ACC00031,17-02-2025,POS Purchase,,17-02-2025,807.45,INR,348.68,INR,3272.55
ACC00037,17-02-2025,ATM Withdrawal,,17-02-2025,351.57,JPY,815.03,JPY,2669.79
ACC00043,17-02-2025,Utility Bill,,17-02-2025,913.43,JPY,392.66,USD,1052.32
ACC00029,17-02-2025,POS Purchase,,17-02-2025,932.94,USD,759.26,USD,1525.01
ACC00036,17-02-2025,Online Transfer,,17-02-2025,570.76,USD,579.81,SGD,4584.11
ACC00039,18-02-2025,Online Transfer,,18-02-2025,837.31,JPY,881.25,USD,1494.06
ACC00017,18-02-2025,POS Purchase,,18-02-2025,812.58,JPY,362.23,EUR,2926.19
ACC00027,18-02-2025,Online Transfer,,18-02-2025,996.75,INR,809.82,INR,3955.37
ACC00017,18-02-2025,POS Purchase,,18-02-2025,469.85,SGD,207.79,JPY,1794.98
ACC00002,18-02-2025,POS Purchase,,18-02-2025,611.82,SGD,713.45,INR,1058.09
ACC00020,19-02-2025,POS Purchase,,19-02-2025,343.76,JPY,546.09,EUR,1960.52
ACC00026,19-02-2025,POS Purchase,,19-02-2025,607.68,SGD,986.53,JPY,1407.15
ACC00040,19-02-2025,Utility Bill,,19-02-2025,897.78,USD,936.13,USD,4174.56
ACC00048,19-02-2025,Online Transfer,,19-02-2025,877.99,EUR,504.55,EUR,1188.12
ACC00015,19-02-2025,Utility Bill,,19-02-2025,126.64,SGD,135.2,SGD,2432.16
ACC00049,20-02-2025,Utility Bill,,20-02-2025,971.63,SGD,439.37,SGD,2502.57
ACC00046,20-02-2025,Salary Credit,,20-02-2025,629.05,USD,130.83,JPY,2939.65
ACC00042,20-02-2025,Utility Bill,,20-02-2025,664.08,SGD,415.15,USD,4741.98
ACC00008,20-02-2025,Salary Credit,,20-02-2025,891.83,INR,982.17,SGD,3966.14
ACC00041,20-02-2025,ATM Withdrawal,,20-02-2025,536.25,USD,949.91,USD,1735.86
ACC00049,20-02-2025,Online Transfer,,20-02-2025,866.42,JPY,582.65,INR,2931.23
ACC00016,20-02-2025,ATM Withdrawal,,20-02-2025,469.77,INR,206.71,USD,1822.17
ACC00046,21-02-2025,Utility Bill,,21-02-2025,665.2,SGD,581.17,JPY,3044.31
ACC00002,21-02-2025,Utility Bill,,21-02-2025,137.66,INR,904.97,USD,2000.06
ACC00031,21-02-2025,Online Transfer,,21-02-2025,656.93,EUR,183.02,USD,2124.23
ACC00023,21-02-2025,ATM Withdrawal,,21-02-2025,467.97,JPY,698.08,USD,1038.77
ACC00027,22-02-2025,ATM Withdrawal,,22-02-2025,378.88,EUR,865.51,INR,4754.94
ACC00041,22-02-2025,Online Transfer,,22-02-2025,761.92,USD,482.92,USD,2451.98
ACC00033,22-02-2025,ATM Withdrawal,,22-02-2025,884.81,JPY,901.83,SGD,4883.12
ACC00009,23-02-2025,Salary Credit,,23-02-2025,44.44,JPY,286.37,JPY,1538.86
ACC00035,23-02-2025,Utility Bill,,23-02-2025,793.38,SGD,378.69,INR,2890.33
ACC00042,23-02-2025,Salary Credit,,23-02-2025,192.55,SGD,720.45,SGD,3332.65
ACC00015,23-02-2025,ATM Withdrawal,,23-02-2025,879.2,JPY,10.34,USD,2014.62
ACC00032,23-02-2025,ATM Withdrawal,,23-02-2025,417.37,USD,624.48,USD,4097.45
ACC00002,23-02-2025,Utility Bill,,23-02-2025,364.55,JPY,694.59,JPY,1576.27
ACC00043,23-02-2025,ATM Withdrawal,,23-02-2025,813.46,EUR,230.98,USD,2846
ACC00050,24-02-2025,POS Purchase,,24-02-2025,716.9,EUR,869.77,SGD,4219.56
ACC00046,24-02-2025,ATM Withdrawal,,24-02-2025,712.27,JPY,324.85,SGD,4130.56
ACC00023,24-02-2025,Salary Credit,,24-02-2025,151.76,JPY,160.99,JPY,1907.76
ACC00009,25-02-2025,ATM Withdrawal,,25-02-2025,357.28,JPY,766.18,USD,3145.28
ACC00006,25-02-2025,POS Purchase,,25-02-2025,922.46,INR,392.84,INR,2597.77
ACC00037,25-02-2025,Utility Bill,,25-02-2025,682.28,INR,261.72,SGD,1636.94
ACC00005,25-02-2025,Salary Credit,,25-02-2025,371.26,USD,978.61,SGD,4691.4
ACC00030,25-02-2025,Salary Credit,,25-02-2025,404.26,INR,66.01,SGD,2037.59
ACC00046,25-02-2025,ATM Withdrawal,,25-02-2025,587.74,USD,461.1,JPY,2771.52
ACC00023,26-02-2025,Salary Credit,,26-02-2025,710.67,EUR,708.36,INR,1894.53
ACC00020,26-02-2025,Utility Bill,,26-02-2025,997.36,USD,171.3,SGD,1494.41
ACC00034,26-02-2025,POS Purchase,,26-02-2025,352.86,INR,157.3,EUR,3386.5
ACC00021,26-02-2025,POS Purchase,,26-02-2025,252.91,EUR,602.86,USD,4614.05
ACC00026,27-02-2025,ATM Withdrawal,,27-02-2025,499.11,USD,461,EUR,3353.87
ACC00001,27-02-2025,Online Transfer,,27-02-2025,390.93,EUR,989.83,INR,4309.24
ACC00020,27-02-2025,ATM Withdrawal,,27-02-2025,718.99,USD,953.24,SGD,4358.03
ACC00008,27-02-2025,Online Transfer,,27-02-2025,104.98,EUR,793.87,INR,2014.09
ACC00012,27-02-2025,ATM Withdrawal,,27-02-2025,483.8,INR,80.05,SGD,3650.26
ACC00016,27-02-2025,Salary Credit,,27-02-2025,954.5,USD,423.65,JPY,3806.96
ACC00009,27-02-2025,Online Transfer,,27-02-2025,44.88,INR,649.6,EUR,3507.91
ACC00008,28-02-2025,Utility Bill,,28-02-2025,679.19,USD,246.39,JPY,4493.34
ACC00024,28-02-2025,Salary Credit,,28-02-2025,941.14,INR,876.33,SGD,1002.4
ACC00009,28-02-2025,Online Transfer,,28-02-2025,796.58,USD,187.78,JPY,4628.62
ACC00001,01-03-2025,Salary Credit,,01-03-2025,265.84,SGD,642.49,JPY,4832.07
ACC00001,01-03-2025,Utility Bill,,01-03-2025,735.87,EUR,272.4,INR,4895.32
ACC00023,01-03-2025,Online Transfer,,01-03-2025,454.33,EUR,5.83,SGD,3282.01
ACC00037,01-03-2025,Utility Bill,,01-03-2025,364.42,INR,154.67,EUR,1756.22
ACC00012,01-03-2025,POS Purchase,,01-03-2025,841.67,JPY,720.33,USD,1367.44
ACC00034,01-03-2025,Online Transfer,,01-03-2025,580.38,USD,128.57,SGD,1442.04
ACC00023,01-03-2025,POS Purchase,,01-03-2025,526.76,JPY,153.6,INR,4746.97
ACC00034,01-03-2025,Salary Credit,,01-03-2025,601.73,EUR,818.17,SGD,1813.67
ACC00036,02-03-2025,Online Transfer,,02-03-2025,884.64,INR,189.25,SGD,4508.69
ACC00046,02-03-2025,Online Transfer,,02-03-2025,607.54,JPY,635.42,USD,3955.7
ACC00034,02-03-2025,Salary Credit,,02-03-2025,175.75,EUR,109.19,SGD,4177.51
ACC00033,02-03-2025,ATM Withdrawal,,02-03-2025,301.29,INR,423.7,SGD,1721.43
ACC00013,02-03-2025,Online Transfer,,02-03-2025,265.15,JPY,662.88,USD,3321.4
ACC00018,02-03-2025,POS Purchase,,02-03-2025,221.48,USD,477.42,JPY,4959.56
ACC00019,03-03-2025,POS Purchase,,03-03-2025,813.15,EUR,173.88,INR,2635.66
ACC00004,03-03-2025,Online Transfer,,03-03-2025,367.07,SGD,411.24,SGD,4076.24
ACC00033,03-03-2025,Online Transfer,,03-03-2025,631.21,EUR,285.23,INR,4453.88
ACC00034,03-03-2025,POS Purchase,,03-03-2025,325.83,EUR,881.03,JPY,3454.41
ACC00048,04-03-2025,Salary Credit,,04-03-2025,755.82,SGD,328.73,JPY,1370.63
ACC00013,04-03-2025,ATM Withdrawal,,04-03-2025,645.9,EUR,64.77,JPY,1665.34
ACC00040,04-03-2025,ATM Withdrawal,,04-03-2025,998.08,JPY,483.14,INR,1968.8
ACC00012,04-03-2025,POS Purchase,,04-03-2025,791.98,SGD,116.77,SGD,3914.92
ACC00045,04-03-2025,Salary Credit,,04-03-2025,234.16,JPY,529.91,SGD,2671.73
ACC00026,04-03-2025,POS Purchase,,04-03-2025,854.49,INR,26.12,INR,4620.98
ACC00018,04-03-2025,Salary Credit,,04-03-2025,487.6,EUR,254.96,JPY,3772.54
ACC00019,05-03-2025,Utility Bill,,05-03-2025,500.83,USD,738.26,SGD,3737.55
ACC00014,05-03-2025,POS Purchase,,05-03-2025,315.46,EUR,134.13,JPY,4551.75
ACC00039,05-03-2025,POS Purchase,,05-03-2025,285.63,SGD,399.07,INR,1916.62
ACC00050,05-03-2025,Online Transfer,,05-03-2025,71.31,USD,335.66,INR,2094.18
ACC00005,05-03-2025,ATM Withdrawal,,05-03-2025,598.93,SGD,838.62,INR,4061.32
ACC00015,06-03-2025,POS Purchase,,06-03-2025,542.98,INR,484.4,SGD,1915.91
ACC00005,06-03-2025,ATM Withdrawal,,06-03-2025,524.76,SGD,69.9,SGD,2957.24
ACC00026,06-03-2025,ATM Withdrawal,,06-03-2025,103.78,SGD,882.63,INR,2303.1
ACC00049,06-03-2025,Utility Bill,,06-03-2025,446.96,JPY,663.36,SGD,2148.71
ACC00037,07-03-2025,ATM Withdrawal,,07-03-2025,593.74,JPY,501.36,INR,2827.87
ACC00018,07-03-2025,Salary Credit,,07-03-2025,491.67,USD,779.65,SGD,2764.99
ACC00008,07-03-2025,Salary Credit,,07-03-2025,265.59,SGD,226.48,SGD,2794.12
ACC00019,07-03-2025,Online Transfer,,07-03-2025,201.46,SGD,238.08,INR,3293.84
ACC00015,07-03-2025,Online Transfer,,07-03-2025,340.15,USD,85.99,SGD,2622.07
ACC00045,08-03-2025,Utility Bill,,08-03-2025,976.26,USD,508,JPY,1091.81
ACC00046,08-03-2025,Salary Credit,,08-03-2025,94.61,INR,83.99,INR,2277.02
ACC00006,08-03-2025,Utility Bill,,08-03-2025,840.98,EUR,859.77,INR,1715.4
ACC00032,09-03-2025,Salary Credit,,09-03-2025,782.3,INR,533.35,USD,1447.32
ACC00046,09-03-2025,Salary Credit,,09-03-2025,482.7,JPY,644.53,EUR,1313.91
ACC00001,09-03-2025,POS Purchase,,09-03-2025,193.97,SGD,911.34,JPY,3495.27
ACC00027,09-03-2025,Online Transfer,,09-03-2025,246.16,EUR,171.35,JPY,2395.18
ACC00029,09-03-2025,Salary Credit,,09-03-2025,602.41,EUR,397.22,SGD,2584.47
ACC00003,09-03-2025,POS Purchase,,09-03-2025,70.51,USD,629.83,JPY,3011.91
ACC00038,09-03-2025,Utility Bill,,09-03-2025,288.64,SGD,257.08,INR,2155.41
ACC00037,09-03-2025,Online Transfer,,09-03-2025,571.54,INR,439.53,EUR,3409.59
ACC00033,10-03-2025,Online Transfer,,10-03-2025,594.63,SGD,574.07,EUR,2209.95
ACC00026,10-03-2025,Salary Credit,,10-03-2025,868.28,EUR,168.09,USD,3319.35
ACC00023,10-03-2025,POS Purchase,,10-03-2025,89.55,EUR,988.14,USD,3355.15
ACC00027,10-03-2025,ATM Withdrawal,,10-03-2025,177.86,INR,639.23,EUR,1960.77
ACC00038,10-03-2025,Online Transfer,,10-03-2025,550.3,EUR,228.22,EUR,4851.02
ACC00011,10-03-2025,Salary Credit,,10-03-2025,306.94,USD,607.01,INR,4520.2
ACC00026,10-03-2025,Utility Bill,,10-03-2025,447.44,SGD,32.89,SGD,4717.59
ACC00003,11-03-2025,ATM Withdrawal,,11-03-2025,832.68,JPY,858.32,INR,1633.15
ACC00007,11-03-2025,POS Purchase,,11-03-2025,85.31,SGD,286.57,USD,4515.32
ACC00032,11-03-2025,Utility Bill,,11-03-2025,882.79,JPY,795.14,INR,4545.98
ACC00044,11-03-2025,Salary Credit,,11-03-2025,525.97,JPY,771.71,JPY,2885.71
ACC00021,12-03-2025,Salary Credit,,12-03-2025,7.56,USD,335.73,SGD,4027.79
ACC00021,12-03-2025,ATM Withdrawal,,12-03-2025,848.24,EUR,571.54,EUR,4531.68
ACC00015,12-03-2025,ATM Withdrawal,,12-03-2025,516.77,JPY,580.35,SGD,4149.14
ACC00012,13-03-2025,Online Transfer,,13-03-2025,405.37,EUR,531.07,USD,1180.71
ACC00011,13-03-2025,ATM Withdrawal,,13-03-2025,354.75,SGD,538.52,INR,3219.11
ACC00011,13-03-2025,Salary Credit,,13-03-2025,747.9,USD,271.68,USD,4259.6
ACC00018,13-03-2025,ATM Withdrawal,,13-03-2025,292.57,INR,135.98,USD,3163.44
ACC00015,13-03-2025,ATM Withdrawal,,13-03-2025,493.13,EUR,378.18,JPY,3642.47
ACC00037,13-03-2025,Salary Credit,,13-03-2025,246.32,EUR,642.55,INR,2180.83
ACC00029,13-03-2025,Online Transfer,,13-03-2025,656.92,EUR,611.91,JPY,4203.3
ACC00031,14-03-2025,Salary Credit,,14-03-2025,282.83,EUR,758.53,EUR,2507.5
ACC00044,14-03-2025,ATM Withdrawal,,14-03-2025,486.12,JPY,211.46,JPY,1667.78
ACC00035,14-03-2025,Salary Credit,,14-03-2025,907.47,USD,612.7,USD,4904.31
ACC00043,14-03-2025,ATM Withdrawal,,14-03-2025,882.41,EUR,884.54,EUR,1392.65
ACC00047,14-03-2025,Online Transfer,,14-03-2025,116.9,INR,842.85,JPY,3194.87
ACC00022,14-03-2025,Utility Bill,,14-03-2025,98.2,USD,99.49,EUR,4768.49
ACC00042,15-03-2025,ATM Withdrawal,,15-03-2025,60.26,USD,283.79,JPY,3476.44
ACC00041,15-03-2025,Salary Credit,,15-03-2025,957.83,INR,764.01,SGD,2918.16
ACC00009,15-03-2025,Utility Bill,,15-03-2025,268.73,INR,50.26,JPY,2339.42
ACC00023,16-03-2025,Utility Bill,,16-03-2025,382.68,SGD,317.45,JPY,4444.12
ACC00027,16-03-2025,POS Purchase,,16-03-2025,930.35,USD,455.5,INR,1499.31
ACC00046,16-03-2025,ATM Withdrawal,,16-03-2025,162.93,JPY,534.89,JPY,1006.26
ACC00044,16-03-2025,Online Transfer,,16-03-2025,694.73,SGD,803.23,USD,3620.17
ACC00001,16-03-2025,POS Purchase,,16-03-2025,891.6,JPY,282.33,INR,3868.43
ACC00041,16-03-2025,Online Transfer,,16-03-2025,269.96,USD,563.19,USD,3253.41
ACC00015,16-03-2025,Utility Bill,,16-03-2025,961.71,SGD,400.32,INR,3087.78
ACC00037,17-03-2025,Salary Credit,,17-03-2025,45.87,USD,362.39,JPY,3032.38
ACC00030,17-03-2025,Salary Credit,,17-03-2025,19.87,INR,82.87,JPY,4577.27
ACC00026,17-03-2025,Utility Bill,,17-03-2025,799.75,USD,736.21,SGD,2597.93
ACC00009,17-03-2025,POS Purchase,,17-03-2025,97.47,JPY,932.09,EUR,1157.31
ACC00004,17-03-2025,ATM Withdrawal,,17-03-2025,747.52,JPY,133.52,EUR,2013.22
ACC00028,17-03-2025,Online Transfer,,17-03-2025,322.47,SGD,113.99,SGD,3501.15
ACC00030,17-03-2025,Utility Bill,,17-03-2025,406.5,USD,660.34,USD,2595.16
ACC00016,17-03-2025,POS Purchase,,17-03-2025,439.85,SGD,983.37,EUR,4197.65
ACC00011,18-03-2025,Online Transfer,,18-03-2025,291.86,JPY,244.85,JPY,3580.09
ACC00015,18-03-2025,ATM Withdrawal,,18-03-2025,594.41,EUR,45.88,SGD,3629.49
ACC00016,18-03-2025,POS Purchase,,18-03-2025,335.38,EUR,1.86,USD,3344.17
ACC00012,18-03-2025,Utility Bill,,18-03-2025,981.27,JPY,855.44,EUR,4962.14
ACC00019,18-03-2025,Salary Credit,,18-03-2025,419.21,INR,906.85,SGD,4053.09
ACC00004,19-03-2025,Online Transfer,,19-03-2025,319.26,EUR,315.53,INR,1137.61
ACC00010,19-03-2025,ATM Withdrawal,,19-03-2025,930.53,INR,534.91,INR,1467.87
ACC00005,19-03-2025,Salary Credit,,19-03-2025,494.76,INR,196.97,USD,3085.57
ACC00029,19-03-2025,Online Transfer,,19-03-2025,921.41,EUR,726.22,SGD,4475.05
ACC00034,19-03-2025,Online Transfer,,19-03-2025,704.5,JPY,912.68,JPY,1494
ACC00010,19-03-2025,Salary Credit,,19-03-2025,997.38,SGD,756.16,INR,1603.28
ACC00046,19-03-2025,Online Transfer,,19-03-2025,752.58,USD,358.47,SGD,2861.25
ACC00043,19-03-2025,POS Purchase,,19-03-2025,720.97,EUR,74.54,INR,1893.1
ACC00048,20-03-2025,Utility Bill,,20-03-2025,522.17,SGD,674.46,EUR,4560.09
ACC00005,20-03-2025,Utility Bill,,20-03-2025,108.16,INR,492.48,SGD,4592.46
ACC00027,20-03-2025,Online Transfer,,20-03-2025,194.26,INR,775.61,INR,4591.76
ACC00010,20-03-2025,Salary Credit,,20-03-2025,664.55,EUR,651.98,JPY,1628.85
ACC00044,20-03-2025,Utility Bill,,20-03-2025,63.73,USD,155.33,INR,2390.39
ACC00049,20-03-2025,ATM Withdrawal,,20-03-2025,101.9,JPY,397.13,JPY,3625.86
ACC00035,20-03-2025,Online Transfer,,20-03-2025,5.06,JPY,808.66,SGD,1961.21
ACC00026,21-03-2025,Online Transfer,,21-03-2025,269.75,USD,719.29,JPY,3655.44
ACC00044,21-03-2025,ATM Withdrawal,,21-03-2025,419.98,INR,218.61,EUR,2064.21
ACC00002,21-03-2025,ATM Withdrawal,,21-03-2025,303.07,SGD,691.62,EUR,1945.14
ACC00042,21-03-2025,Utility Bill,,21-03-2025,618.38,EUR,690.57,SGD,1402.23
ACC00007,21-03-2025,Salary Credit,,21-03-2025,803.24,JPY,430.42,SGD,2680.46
ACC00028,21-03-2025,ATM Withdrawal,,21-03-2025,662.25,INR,42.65,EUR,4027.67
ACC00001,21-03-2025,ATM Withdrawal,,21-03-2025,498.53,SGD,519.38,INR,3186.2
ACC00021,22-03-2025,POS Purchase,,22-03-2025,910.65,USD,746.7,EUR,4323.58
ACC00044,22-03-2025,Online Transfer,,22-03-2025,382.6,JPY,491.61,JPY,3959.42
ACC00045,22-03-2025,ATM Withdrawal,,22-03-2025,336.9,SGD,337.31,SGD,3619.7
ACC00045,22-03-2025,POS Purchase,,22-03-2025,713.52,EUR,564.01,JPY,3152.15
ACC00001,23-03-2025,POS Purchase,,23-03-2025,794.05,JPY,180.42,JPY,1567.14
ACC00026,23-03-2025,Salary Credit,,23-03-2025,912.78,USD,856.2,INR,2418.86
ACC00024,23-03-2025,Utility Bill,,23-03-2025,583.18,USD,965.62,SGD,3423.01
ACC00043,23-03-2025,ATM Withdrawal,,23-03-2025,238.31,SGD,459.18,USD,2507.76
ACC00042,24-03-2025,Salary Credit,,24-03-2025,349.74,EUR,284.82,INR,3359.93
ACC00049,24-03-2025,POS Purchase,,24-03-2025,999.37,SGD,400.43,INR,1459.13
ACC00012,24-03-2025,ATM Withdrawal,,24-03-2025,695.62,INR,128.36,EUR,3292.59
ACC00020,24-03-2025,Utility Bill,,24-03-2025,709.84,EUR,595.55,INR,4776.62
ACC00032,24-03-2025,POS Purchase,,24-03-2025,312.44,INR,867.72,USD,1395.75
ACC00022,25-03-2025,Salary Credit,,25-03-2025,570.87,INR,756.5,USD,1477.86
ACC00047,25-03-2025,Utility Bill,,25-03-2025,617.8,EUR,322.92,USD,1414.79
ACC00017,25-03-2025,Online Transfer,,25-03-2025,427.06,SGD,896.14,JPY,2113.04
ACC00015,25-03-2025,Utility Bill,,25-03-2025,806.24,EUR,619.05,JPY,2810.11
ACC00011,25-03-2025,POS Purchase,,25-03-2025,866.15,JPY,286.39,SGD,4441.35
ACC00042,25-03-2025,Salary Credit,,25-03-2025,3.92,INR,115.03,USD,2625.9
ACC00038,25-03-2025,Salary Credit,,25-03-2025,255.64,EUR,640.14,SGD,3534.99
ACC00025,25-03-2025,Salary Credit,,25-03-2025,404.2,EUR,119.24,SGD,1234.86
ACC00036,26-03-2025,POS Purchase,,26-03-2025,900.71,EUR,428.13,SGD,4616.68
ACC00045,26-03-2025,Utility Bill,,26-03-2025,341.68,JPY,193.21,USD,3572.85
ACC00035,26-03-2025,Utility Bill,,26-03-2025,121.69,SGD,262.58,INR,3357.32
ACC00013,26-03-2025,ATM Withdrawal,,26-03-2025,735.02,JPY,166.75,EUR,2749.9
ACC00028,26-03-2025,POS Purchase,,26-03-2025,835.37,JPY,901.09,JPY,2149.89
ACC00050,26-03-2025,Utility Bill,,26-03-2025,114.26,JPY,661.9,EUR,3545.04
ACC00048,27-03-2025,ATM Withdrawal,,27-03-2025,748.09,SGD,459.94,EUR,2245.46
ACC00045,27-03-2025,Utility Bill,,27-03-2025,935.67,JPY,500.92,JPY,1341.59
ACC00045,27-03-2025,Utility Bill,,27-03-2025,574.26,USD,6.04,INR,1378.51
ACC00028,27-03-2025,ATM Withdrawal,,27-03-2025,593.99,SGD,784.78,USD,1755.45
ACC00023,27-03-2025,Salary Credit,,27-03-2025,841.51,JPY,534.33,SGD,1348.58
ACC00008,28-03-2025,ATM Withdrawal,,28-03-2025,447.06,EUR,631.09,INR,2276.73
ACC00025,28-03-2025,Salary Credit,,28-03-2025,275.88,USD,338.42,EUR,1818.08
ACC00043,28-03-2025,Utility Bill,,28-03-2025,457.07,EUR,323.97,SGD,2818.61
ACC00021,29-03-2025,POS Purchase,,29-03-2025,770.52,USD,858.42,EUR,2823.04
ACC00001,29-03-2025,Online Transfer,,29-03-2025,915.16,JPY,738.75,USD,3489.32
ACC00047,29-03-2025,Online Transfer,,29-03-2025,378.53,JPY,389.98,SGD,4813.77
ACC00002,29-03-2025,Salary Credit,,29-03-2025,906.32,EUR,849.48,SGD,1849.4
ACC00016,29-03-2025,Salary Credit,,29-03-2025,117.79,USD,962.35,USD,2326.1
ACC00025,30-03-2025,Salary Credit,,30-03-2025,224.47,SGD,207.61,SGD,3421.84
ACC00028,30-03-2025,Utility Bill,,30-03-2025,433.82,USD,908.14,JPY,2135.14
ACC00041,30-03-2025,ATM Withdrawal,,30-03-2025,359.35,SGD,660.17,USD,3070.32
ACC00008,30-03-2025,ATM Withdrawal,,30-03-2025,847.71,EUR,752.27,EUR,1195.07
ACC00004,30-03-2025,Utility Bill,,30-03-2025,616.16,INR,728.15,SGD,4582.34
ACC00027,30-03-2025,Online Transfer,,30-03-2025,111.01,INR,368.22,USD,2526.39
ACC00021,30-03-2025,Online Transfer,,30-03-2025,871.14,JPY,842,SGD,4531.89
ACC00011,31-03-2025,ATM Withdrawal,,31-03-2025,866.13,SGD,295.04,JPY,2371.04
