Account_ID,Date,Transaction_details,Chq_no,Value_date,Withdrawal_amt,Withdrawal_currency,Deposit_amt,Deposit_currency,Balance_amt
ACC0018,2024-09-08,Key design federal more policy where save.,,2024-09-08,0.0,,1457.09,INR,9897.45
ACC0046,2024-09-09,Result whole push again issue.,0103260,2024-09-09,0.0,,1702.7,JPY,14007.91
ACC0002,2024-09-09,Hot perhaps anyone film behind.,4453708,2024-09-09,0.0,,4345.67,JPY,54737.3
ACC0042,2024-09-09,Thing include people across direction.,1455667,2024-09-09,0.0,,4095.57,EUR,81817.72
ACC0010,2024-09-09,Group middle wait party environment different.,,2024-09-09,0.0,,4108.74,USD,15626.1
ACC0021,2024-09-09,Low beautiful security wide.,6326000,2024-09-09,0.0,,4109.61,USD,81100.75
ACC0018,2024-09-09,Suggest billion participant hope.,,2024-09-09,3689.47,JPY,0.0,,40351.39
ACC0020,2024-09-09,Collection or opportunity who party glass cut.,8411706,2024-09-09,2212.09,SGD,0.0,,51508.36
ACC0034,2024-09-09,System onto bed since.,,2024-09-09,0.0,,115.75,INR,12067.91
ACC0040,2024-09-10,Second fund common.,7299988,2024-09-10,157.91,EUR,0.0,,55952.21
ACC0032,2024-09-10,Arrive activity ready send.,2466655,2024-09-10,0.0,,1676.68,INR,39379.69
ACC0024,2024-09-10,Suffer Congress bring whom.,,2024-09-10,0.0,,2050.2,GBP,91896.92
ACC0002,2024-09-10,Page record foot world strong.,5705110,2024-09-10,0.0,,121.56,USD,17866.59
ACC0003,2024-09-10,Next system wife tonight whole.,,2024-09-10,0.0,,3127.74,SGD,37806.42
ACC0024,2024-09-11,Agree I capital lay.,,2024-09-11,0.0,,2587.99,INR,84023.61
ACC0022,2024-09-11,Maybe nature pay part cost seat group.,,2024-09-11,0.0,,4135.42,USD,92823.97
ACC0047,2024-09-11,Be deal exist he century politics treat.,9990514,2024-09-11,2145.25,SGD,0.0,,66847.52
ACC0010,2024-09-11,Husband she kind beyond themselves eight.,3824731,2024-09-11,0.0,,4979.01,USD,67930.76
ACC0032,2024-09-11,Continue between across girl often.,6852555,2024-09-11,121.7,SGD,0.0,,28064.17
ACC0036,2024-09-11,Your including how.,1439723,2024-09-11,1011.37,EUR,0.0,,18363.05
ACC0008,2024-09-11,In give movement down same how like alone.,2230623,2024-09-11,1939.92,JPY,0.0,,24958.86
ACC0050,2024-09-12,Main appear deal.,,2024-09-12,4323.14,EUR,0.0,,78980.53
ACC0001,2024-09-12,Financial anything no cold part stay begin.,,2024-09-12,4149.87,EUR,0.0,,45239.09
ACC0024,2024-09-12,Account town campaign month moment whom.,,2024-09-12,3142.66,INR,0.0,,68683.42
ACC0013,2024-09-12,Control continue partner energy tough.,,2024-09-12,0.0,,4756.4,JPY,75485.64
ACC0022,2024-09-12,Quickly mission drive wish.,,2024-09-12,0.0,,3248.43,JPY,54322.74
ACC0037,2024-09-12,Past drive necessary.,1784663,2024-09-12,2603.13,EUR,0.0,,23551.22
ACC0021,2024-09-13,Reduce image defense it in happen inside.,,2024-09-13,0.0,,1900.17,JPY,86811.97
ACC0028,2024-09-13,Kitchen chair keep tree card sure be company.,,2024-09-13,0.0,,1891.83,SGD,62015.06
ACC0005,2024-09-13,Direction try president clear nature the teach boy.,9349060,2024-09-13,1435.38,SGD,0.0,,39184.19
ACC0041,2024-09-13,Risk carry fill hospital time.,,2024-09-13,2940.23,JPY,0.0,,54103.47
ACC0003,2024-09-13,Some vote thing wonder per nothing true.,,2024-09-13,0.0,,1524.94,GBP,97013.84
ACC0049,2024-09-13,Writer decade them say time.,,2024-09-13,0.0,,522.85,USD,6978.8
ACC0015,2024-09-13,About home sense tree.,,2024-09-13,2278.33,INR,0.0,,83710.62
ACC0001,2024-09-13,Administration step inside board hear game.,,2024-09-13,1342.34,EUR,0.0,,94576.95
ACC0040,2024-09-13,Visit PM fight by capital beat practice.,,2024-09-13,0.0,,1973.03,USD,99107.52
ACC0044,2024-09-13,Those American increase western.,5436789,2024-09-13,3647.59,SGD,0.0,,89420.04
ACC0012,2024-09-14,Hope them available wall school debate morning.,,2024-09-14,2689.66,JPY,0.0,,82626.17
ACC0034,2024-09-14,Kind suddenly whose already open wish where.,1924669,2024-09-14,0.0,,2005.63,GBP,80114.43
ACC0018,2024-09-14,Magazine affect explain.,,2024-09-14,0.0,,3339.11,EUR,59734.16
ACC0001,2024-09-14,Business play by pick chance outside focus.,8518771,2024-09-14,0.0,,1551.98,GBP,24818.74
ACC0029,2024-09-14,Cut allow note suggest.,,2024-09-14,0.0,,858.97,SGD,76859.31
ACC0002,2024-09-14,Clearly while list hair animal hotel thus threat.,5960190,2024-09-14,3547.37,GBP,0.0,,23480.42
ACC0007,2024-09-14,Wife star common often long.,,2024-09-14,0.0,,3822.69,SGD,87248.08
ACC0022,2024-09-14,Listen score on forget color almost.,,2024-09-14,0.0,,1731.29,INR,26819.39
ACC0011,2024-09-15,School current interview join.,,2024-09-15,318.04,SGD,0.0,,13280.92
ACC0044,2024-09-15,Interesting soon family walk who arm.,2308276,2024-09-15,0.0,,4291.36,EUR,98037.25
ACC0024,2024-09-15,Senior image author finish human such culture.,6658604,2024-09-15,1723.61,EUR,0.0,,92716.97
ACC0018,2024-09-15,Trial clear game thank difference those.,8436723,2024-09-15,938.71,GBP,0.0,,45901.26
ACC0004,2024-09-15,Throw provide by.,9336656,2024-09-15,2763.65,INR,0.0,,49177.82
ACC0005,2024-09-15,Green service owner probably different sound military.,,2024-09-15,2679.81,SGD,0.0,,73897.93
ACC0014,2024-09-16,Third score especially happy toward share.,,2024-09-16,3154.45,USD,0.0,,74130.66
ACC0007,2024-09-16,Although truth would along sea.,,2024-09-16,0.0,,4654.51,JPY,6927.14
ACC0042,2024-09-16,Impact listen enough meeting since.,,2024-09-16,2127.02,SGD,0.0,,76202.11
ACC0013,2024-09-16,Skin during early forget.,,2024-09-16,0.0,,716.44,EUR,80033.67
ACC0022,2024-09-16,Continue memory son affect bank.,,2024-09-16,415.37,JPY,0.0,,49588.06
ACC0033,2024-09-17,Against amount or gun hit network town.,8136888,2024-09-17,0.0,,1538.51,SGD,36552.7
ACC0018,2024-09-17,Degree fly economy.,,2024-09-17,0.0,,465.56,GBP,82363.71
ACC0020,2024-09-17,Voice administration news discussion establish leave.,0364711,2024-09-17,1474.63,EUR,0.0,,80533.01
ACC0005,2024-09-17,On series cold current little.,4686413,2024-09-17,1806.74,GBP,0.0,,44125.51
ACC0007,2024-09-17,Value level improve spring anyone.,,2024-09-17,0.0,,2661.85,EUR,20334.35
ACC0029,2024-09-17,Itself few available garden story them performance.,6113495,2024-09-17,4393.7,INR,0.0,,14957.79
ACC0031,2024-09-17,Activity security method figure parent accept.,5994391,2024-09-17,0.0,,4753.17,USD,34107.24
ACC0049,2024-09-18,Enjoy executive pressure control author throw far either.,,2024-09-18,0.0,,4912.02,INR,26899.72
ACC0014,2024-09-18,Power year team military.,5326466,2024-09-18,3144.87,SGD,0.0,,96393.28
ACC0029,2024-09-18,Part recent risk growth near challenge.,,2024-09-18,0.0,,1539.33,SGD,59749.34
ACC0008,2024-09-18,Will size relationship according.,4866547,2024-09-18,0.0,,2842.94,JPY,91309.34
ACC0026,2024-09-18,Analysis decide final memory look.,8522092,2024-09-18,0.0,,1072.09,INR,14483.4
ACC0011,2024-09-18,Travel physical remember over.,,2024-09-18,0.0,,2353.93,GBP,17476.04
ACC0003,2024-09-18,Race person unit.,4162967,2024-09-18,0.0,,2796.28,INR,41444.99
ACC0009,2024-09-18,Debate rather animal wait ten talk.,,2024-09-18,3140.63,EUR,0.0,,90480.13
ACC0002,2024-09-19,Enjoy ask effort teach effort mind.,,2024-09-19,2453.0,EUR,0.0,,35616.06
ACC0007,2024-09-19,Say exist blood protect.,,2024-09-19,674.42,GBP,0.0,,71744.87
ACC0038,2024-09-19,Him feeling pick pressure pass stock.,,2024-09-19,1485.52,USD,0.0,,51246.87
ACC0006,2024-09-19,Theory health Mrs.,5088301,2024-09-19,0.0,,2063.22,EUR,79590.27
ACC0021,2024-09-19,Character system set hand.,6847108,2024-09-19,1572.94,JPY,0.0,,81032.0
ACC0010,2024-09-19,Worry benefit could reason million grow later herself.,1008699,2024-09-19,2917.14,JPY,0.0,,50563.42
ACC0004,2024-09-19,Late yes move watch.,6651803,2024-09-19,0.0,,524.69,EUR,35468.66
ACC0009,2024-09-19,Address dinner present perhaps.,5734191,2024-09-19,0.0,,3362.41,EUR,90708.06
ACC0047,2024-09-19,Reveal conference indicate food western group behind.,,2024-09-19,3892.76,GBP,0.0,,88331.77
ACC0034,2024-09-19,Law shoulder enjoy.,,2024-09-19,0.0,,4234.21,SGD,99275.33
ACC0038,2024-09-20,Ever pass begin.,,2024-09-20,3007.04,GBP,0.0,,99091.31
ACC0018,2024-09-20,Him when well require yeah rest.,,2024-09-20,0.0,,2489.19,JPY,5406.67
ACC0004,2024-09-20,Opportunity gun consider.,,2024-09-20,4068.31,JPY,0.0,,61296.25
ACC0026,2024-09-20,Meet believe fact yard yet she member movement.,,2024-09-20,0.0,,2009.96,INR,91391.83
ACC0042,2024-09-20,Real past claim item certainly maintain design.,0533637,2024-09-20,0.0,,4608.37,GBP,61042.04
ACC0007,2024-09-20,Future Congress significant wife off.,,2024-09-20,154.5,EUR,0.0,,72604.38
ACC0005,2024-09-20,According describe might six site even rather.,4271103,2024-09-20,0.0,,1264.75,INR,43209.77
ACC0031,2024-09-21,Food kind smile page truth kitchen deal.,5209032,2024-09-21,0.0,,1287.8,INR,32869.16
ACC0022,2024-09-21,Buy dream produce all.,,2024-09-21,543.37,EUR,0.0,,21752.05
ACC0033,2024-09-21,Along cell great place that I late.,7785862,2024-09-21,0.0,,746.56,EUR,28064.57
ACC0016,2024-09-21,Home court thousand relate seem build dark.,4768306,2024-09-21,1093.23,EUR,0.0,,50609.22
ACC0020,2024-09-21,Plan large standard easy admit check.,2472831,2024-09-21,0.0,,4231.21,SGD,15113.06
ACC0026,2024-09-21,Require analysis cell sea present enter.,,2024-09-21,0.0,,632.45,INR,79929.72
ACC0021,2024-09-21,Alone star feeling thus crime carry industry.,,2024-09-21,4858.97,INR,0.0,,41010.51
ACC0005,2024-09-21,Individual nearly her experience will from watch.,4454712,2024-09-21,4046.34,SGD,0.0,,36713.17
ACC0029,2024-09-21,Enough significant range simply.,2562770,2024-09-21,4974.93,USD,0.0,,92796.19
ACC0047,2024-09-21,Guy many personal system.,,2024-09-21,0.0,,1362.06,USD,73080.78
ACC0034,2024-09-22,Debate clear heart enter.,4355572,2024-09-22,0.0,,878.31,SGD,72396.32
ACC0037,2024-09-22,Region sit artist.,0960343,2024-09-22,0.0,,1644.78,USD,43500.32
ACC0037,2024-09-22,Heavy medical conference pass economy.,5200516,2024-09-22,0.0,,4481.19,GBP,33191.88
ACC0023,2024-09-22,Store seven address cold one throughout local ten.,6153599,2024-09-22,0.0,,3324.84,INR,53193.11
ACC0028,2024-09-22,Drive generation represent condition itself.,8679559,2024-09-22,0.0,,3661.52,INR,64900.62
ACC0033,2024-09-22,Prepare medical yes throughout series seven.,,2024-09-22,2368.56,SGD,0.0,,12832.75
ACC0035,2024-09-22,Per quickly either suffer third season.,5080971,2024-09-22,0.0,,2579.61,JPY,34355.3
ACC0037,2024-09-22,Recent above detail leader draw.,,2024-09-22,0.0,,1996.63,JPY,6888.28
ACC0018,2024-09-23,Level exist story suggest same light.,,2024-09-23,2815.39,SGD,0.0,,23264.34
ACC0024,2024-09-23,Whole note hard relate.,,2024-09-23,1248.3,SGD,0.0,,50839.54
ACC0020,2024-09-23,Use response reduce course writer true.,,2024-09-23,3876.22,USD,0.0,,87963.51
ACC0025,2024-09-23,Do little note including control.,,2024-09-23,4124.33,JPY,0.0,,33904.75
ACC0015,2024-09-23,Modern me ten reveal.,,2024-09-23,2899.48,INR,0.0,,71033.87
ACC0031,2024-09-23,Near report today risk environmental former.,8606712,2024-09-23,4209.6,USD,0.0,,96126.54
ACC0003,2024-09-23,Stand door finally yeah.,3603474,2024-09-23,0.0,,4212.62,GBP,40498.47
ACC0013,2024-09-23,Article in part stuff.,2222893,2024-09-23,3847.33,USD,0.0,,75727.76
ACC0050,2024-09-23,Turn agency now senior.,,2024-09-23,3736.73,JPY,0.0,,36384.61
ACC0006,2024-09-23,Buy quality management international chair.,,2024-09-23,0.0,,127.11,GBP,99910.75
ACC0031,2024-09-24,Own live month near deal do.,1619971,2024-09-24,0.0,,1983.41,INR,99448.43
ACC0023,2024-09-24,Involve thousand with than benefit try.,1476979,2024-09-24,4913.0,USD,0.0,,65579.89
ACC0024,2024-09-24,Grow simply democratic article economic economy.,,2024-09-24,0.0,,1540.92,EUR,24808.71
ACC0045,2024-09-24,Sign wish action detail kitchen side.,9911801,2024-09-24,3138.84,GBP,0.0,,18098.49
ACC0005,2024-09-24,Win wait small record shake.,0922103,2024-09-24,0.0,,844.97,USD,36823.98
ACC0048,2024-09-25,Study explain technology explain wait.,,2024-09-25,0.0,,3492.48,INR,87012.64
ACC0022,2024-09-25,Effort may everybody.,0260339,2024-09-25,0.0,,3356.23,GBP,85614.2
ACC0002,2024-09-25,Front citizen among thought.,,2024-09-25,884.78,SGD,0.0,,71018.75
ACC0022,2024-09-25,Grow whole before require gas theory final.,5573915,2024-09-25,0.0,,806.51,EUR,86595.93
ACC0006,2024-09-25,The court according approach think.,9315932,2024-09-25,0.0,,249.7,SGD,8272.6
ACC0049,2024-09-26,Open help worry no night.,,2024-09-26,0.0,,3238.53,GBP,8143.89
ACC0019,2024-09-26,Free section agree for among.,,2024-09-26,0.0,,4843.27,INR,48747.35
ACC0014,2024-09-26,Wonder market easy easy.,,2024-09-26,3445.35,INR,0.0,,35541.92
ACC0040,2024-09-26,Fight receive into speak everybody mission interview speak.,,2024-09-26,0.0,,4180.46,EUR,56263.86
ACC0011,2024-09-26,Away black religious throughout measure inside.,,2024-09-26,840.83,EUR,0.0,,49318.36
ACC0033,2024-09-26,Role small stock.,,2024-09-26,3797.75,EUR,0.0,,68961.27
ACC0026,2024-09-27,Yes effect morning among.,1783781,2024-09-27,2828.52,JPY,0.0,,72962.68
ACC0020,2024-09-27,Improve box sport nearly open.,8318888,2024-09-27,4221.77,USD,0.0,,27551.11
ACC0047,2024-09-27,Certainly high very wall article.,,2024-09-27,0.0,,545.72,USD,22931.01
ACC0033,2024-09-27,Top must ready sign effort pattern stop.,0312186,2024-09-27,3835.38,EUR,0.0,,12261.66
ACC0046,2024-09-27,Run decision society whatever over.,,2024-09-27,0.0,,2735.99,INR,42523.89
ACC0039,2024-09-27,Check attorney give road around.,0581442,2024-09-27,1321.12,INR,0.0,,85672.49
ACC0026,2024-09-27,Indeed call head firm.,,2024-09-27,3988.26,USD,0.0,,31742.25
ACC0028,2024-09-27,City market sea recognize.,9601254,2024-09-27,0.0,,2222.38,GBP,79695.86
ACC0003,2024-09-27,Environment attack go window position.,2784010,2024-09-27,0.0,,2241.58,SGD,33652.68
ACC0010,2024-09-28,Least small thank member power plan why machine.,,2024-09-28,0.0,,1555.64,EUR,30381.13
ACC0050,2024-09-28,Which small our million world daughter.,4598216,2024-09-28,1804.02,SGD,0.0,,43263.28
ACC0043,2024-09-28,Probably start everything whose free television everybody.,3292534,2024-09-28,4993.68,GBP,0.0,,29090.33
ACC0049,2024-09-28,Senior itself million billion west movie your better.,8379919,2024-09-28,0.0,,3210.42,SGD,84169.94
ACC0038,2024-09-28,Score lawyer feeling business.,,2024-09-28,4225.19,EUR,0.0,,46138.93
ACC0034,2024-09-28,Science spring behavior section value describe along.,1451099,2024-09-28,1505.46,GBP,0.0,,95905.11
ACC0008,2024-09-28,Visit method century section.,,2024-09-28,348.07,EUR,0.0,,89350.49
ACC0004,2024-09-28,Knowledge food entire many eight.,,2024-09-28,0.0,,3364.96,INR,73607.61
ACC0030,2024-09-28,Use heart generation family southern exist feeling.,7799848,2024-09-28,0.0,,495.59,GBP,78904.08
ACC0009,2024-09-29,Condition throughout figure season there woman.,6762947,2024-09-29,0.0,,3425.2,GBP,30279.0
ACC0048,2024-09-29,Like strategy everything firm however.,0721381,2024-09-29,0.0,,3260.45,INR,47230.97
ACC0026,2024-09-29,Different me meeting serious.,6922682,2024-09-29,3800.95,SGD,0.0,,37349.27
ACC0041,2024-09-29,Special letter sure weight how evening.,9706833,2024-09-29,0.0,,3825.75,EUR,66390.51
ACC0027,2024-09-29,Deep choice give market lose.,,2024-09-29,4332.69,INR,0.0,,54375.71
ACC0049,2024-09-29,West color mention those they program.,,2024-09-29,0.0,,670.04,GBP,37781.6
ACC0015,2024-09-29,Top remember major number ever sing.,,2024-09-29,2362.74,JPY,0.0,,96001.59
ACC0011,2024-09-29,Military kitchen reach something situation.,,2024-09-29,341.1,INR,0.0,,26937.25
ACC0001,2024-09-30,Benefit back need name here wait.,0686526,2024-09-30,0.0,,3519.59,SGD,82332.72
ACC0017,2024-09-30,Decide international your wife low.,2436279,2024-09-30,0.0,,3436.41,GBP,8877.85
ACC0022,2024-09-30,Real next huge structure of compare.,,2024-09-30,649.78,GBP,0.0,,88098.97
ACC0033,2024-09-30,Key seek apply big everyone forget staff world.,8048892,2024-09-30,0.0,,4206.33,USD,28151.34
ACC0013,2024-09-30,Argue age business including.,4513812,2024-09-30,0.0,,1199.75,GBP,17891.77
ACC0023,2024-10-01,Argue language crime bar know method.,1497641,2024-10-01,817.47,GBP,0.0,,23135.14
ACC0049,2024-10-01,Here statement research yes.,,2024-10-01,2096.56,EUR,0.0,,6032.51
ACC0014,2024-10-01,Main pick agent.,,2024-10-01,0.0,,889.43,JPY,80368.28
ACC0046,2024-10-01,Card less fish.,9686354,2024-10-01,0.0,,4239.17,SGD,33872.09
ACC0008,2024-10-01,Moment build yeah hotel up fly.,0203030,2024-10-01,0.0,,3233.66,SGD,15615.4
ACC0018,2024-10-01,Finally believe probably form season keep old.,0685651,2024-10-01,0.0,,1342.98,USD,78170.34
ACC0034,2024-10-02,Outside first music Mr similar.,,2024-10-02,1464.25,GBP,0.0,,98844.52
ACC0003,2024-10-02,Anyone science win part.,,2024-10-02,0.0,,4910.88,EUR,12732.19
ACC0047,2024-10-02,Anyone face check.,7009771,2024-10-02,1064.53,JPY,0.0,,97775.46
ACC0002,2024-10-02,But bring already southern start performance.,5021532,2024-10-02,0.0,,440.4,INR,49911.73
ACC0016,2024-10-02,Case education whom hospital current throughout every.,9611277,2024-10-02,3966.69,USD,0.0,,77985.92
ACC0036,2024-10-02,Word year election factor decide.,,2024-10-02,3614.26,EUR,0.0,,29696.08
ACC0030,2024-10-02,Morning note performance base administration.,5532918,2024-10-02,3200.53,USD,0.0,,20184.45
ACC0036,2024-10-03,Oil war military none human.,,2024-10-03,0.0,,134.95,INR,73442.92
ACC0005,2024-10-03,Bit possible sense generation dark carry including.,,2024-10-03,0.0,,4110.88,GBP,51395.91
ACC0001,2024-10-03,Role chance foreign machine experience book cost.,6274674,2024-10-03,0.0,,4261.14,JPY,34806.01
ACC0039,2024-10-03,Fact heavy expect.,3812327,2024-10-03,0.0,,3001.01,INR,67471.28
ACC0036,2024-10-03,Commercial thus age improve bill be remain media.,2533837,2024-10-03,4799.49,GBP,0.0,,73839.21
ACC0007,2024-10-03,Catch concern though.,,2024-10-03,3217.5,SGD,0.0,,72691.7
ACC0008,2024-10-03,Cut Congress receive arm board pass.,2709269,2024-10-03,0.0,,3290.62,JPY,88926.88
ACC0002,2024-10-04,Miss draw hope chair heavy window instead us.,,2024-10-04,0.0,,2975.24,USD,11676.65
ACC0048,2024-10-04,Care beat day quickly section.,8032537,2024-10-04,1865.45,EUR,0.0,,46094.0
ACC0007,2024-10-04,Hear read feeling some big agreement.,,2024-10-04,0.0,,4110.17,INR,21888.96
ACC0038,2024-10-04,Power sound friend full institution.,,2024-10-04,0.0,,2665.06,SGD,12418.09
ACC0030,2024-10-04,Common central pattern audience people.,,2024-10-04,1407.68,USD,0.0,,79530.34
ACC0021,2024-10-05,Keep idea understand responsibility hour ahead place discover.,0772686,2024-10-05,476.5,USD,0.0,,20905.24
ACC0040,2024-10-05,Particular way deep.,4073241,2024-10-05,0.0,,1829.6,SGD,97850.08
ACC0040,2024-10-05,Alone someone there partner.,7295324,2024-10-05,3481.12,JPY,0.0,,91636.87
ACC0041,2024-10-05,Mother water research nearly point work maintain.,,2024-10-05,2672.33,GBP,0.0,,92798.59
ACC0043,2024-10-05,Pull mind security bill occur big nice.,1076979,2024-10-05,0.0,,4246.62,GBP,80736.83
ACC0042,2024-10-05,Their kitchen good beautiful yes probably.,5177511,2024-10-05,0.0,,219.2,EUR,14060.19
ACC0017,2024-10-06,Fine however relate field talk staff.,,2024-10-06,0.0,,2258.07,INR,99497.03
ACC0030,2024-10-06,Actually near whole main maintain property.,3392864,2024-10-06,0.0,,2652.31,INR,78938.23
ACC0012,2024-10-06,What live occur name teach manager participant.,,2024-10-06,4252.03,USD,0.0,,27860.35
ACC0048,2024-10-06,Somebody benefit imagine hold travel occur head over.,9723767,2024-10-06,664.45,EUR,0.0,,97747.15
ACC0004,2024-10-06,Early church successful worry present travel.,8858843,2024-10-06,669.53,GBP,0.0,,89867.07
ACC0026,2024-10-06,Leg pattern half anything purpose.,7570218,2024-10-06,0.0,,749.99,EUR,78543.91
ACC0038,2024-10-06,Consumer produce suffer design.,,2024-10-06,0.0,,4922.3,EUR,98818.47
ACC0032,2024-10-06,Fill machine drive herself friend forward quickly surface.,,2024-10-06,1883.61,USD,0.0,,46087.27
ACC0029,2024-10-06,Record whom wonder return recent under their.,,2024-10-06,0.0,,4457.7,GBP,6128.59
ACC0006,2024-10-06,Arrive travel down go.,,2024-10-06,2759.2,EUR,0.0,,13163.52
ACC0021,2024-10-07,Blue story expect near music.,,2024-10-07,3617.98,SGD,0.0,,27821.33
ACC0010,2024-10-07,Where movie game individual.,8605346,2024-10-07,127.15,JPY,0.0,,14939.64
ACC0033,2024-10-07,Color line foot loss guess.,,2024-10-07,3190.08,JPY,0.0,,27161.9
ACC0039,2024-10-07,Treat pattern medical short.,,2024-10-07,0.0,,2404.06,JPY,96482.08
ACC0033,2024-10-07,Resource own participant listen discussion.,,2024-10-07,3140.61,INR,0.0,,21094.8
ACC0022,2024-10-07,Poor from deep later course suffer material.,,2024-10-07,3600.49,EUR,0.0,,48689.89
ACC0034,2024-10-07,Increase blood herself actually onto along realize.,4730144,2024-10-07,0.0,,4431.58,SGD,14591.98
ACC0037,2024-10-07,Congress yes bar ten college project.,6480599,2024-10-07,263.54,SGD,0.0,,55533.03
ACC0041,2024-10-07,Where example degree reveal place compare.,,2024-10-07,2812.43,INR,0.0,,90537.46
ACC0002,2024-10-07,Third deal forget clear.,,2024-10-07,0.0,,3841.7,INR,11268.44
ACC0050,2024-10-08,Measure large news child country.,,2024-10-08,0.0,,173.69,SGD,63397.17
ACC0008,2024-10-08,Onto capital long song southern.,,2024-10-08,2431.76,INR,0.0,,87611.23
ACC0024,2024-10-08,Child occur section hope.,,2024-10-08,0.0,,1098.03,SGD,25389.92
ACC0011,2024-10-08,Kind important late finally magazine hour.,,2024-10-08,2324.21,GBP,0.0,,80548.15
ACC0044,2024-10-08,Responsibility phone suddenly product answer anyone memory.,,2024-10-08,1542.3,USD,0.0,,52408.17
ACC0014,2024-10-08,Box all north eat.,,2024-10-08,0.0,,684.24,INR,40456.69
ACC0002,2024-10-09,Enter around more control court body allow.,0106152,2024-10-09,3193.0,USD,0.0,,28466.87
ACC0023,2024-10-09,Vote after direction individual before couple herself.,,2024-10-09,0.0,,3816.03,GBP,71078.54
ACC0033,2024-10-09,No month teacher capital then line last within.,,2024-10-09,3138.66,USD,0.0,,13605.26
ACC0035,2024-10-09,Range conference maintain better both hand should.,,2024-10-09,2443.27,JPY,0.0,,43673.17
ACC0007,2024-10-09,Mother standard thus entire or side.,,2024-10-09,0.0,,4854.4,GBP,32449.2
ACC0045,2024-10-09,World former trade yes campaign federal fact.,,2024-10-09,4259.45,SGD,0.0,,80243.63
ACC0049,2024-10-09,Job adult many identify begin.,2279432,2024-10-09,0.0,,2201.98,USD,46156.38
ACC0038,2024-10-09,Night just explain ask after.,1835998,2024-10-09,3974.39,INR,0.0,,9525.24
ACC0046,2024-10-09,Nice relate site prove.,,2024-10-09,2935.55,EUR,0.0,,55359.43
ACC0034,2024-10-09,Out war provide know data.,3229569,2024-10-09,247.18,SGD,0.0,,40702.8
ACC0028,2024-10-10,Him indicate write event.,,2024-10-10,3609.09,EUR,0.0,,48178.71
ACC0008,2024-10-10,Responsibility until television herself cause herself.,2137509,2024-10-10,0.0,,2555.83,GBP,9618.96
ACC0048,2024-10-10,Away our down Congress five.,2423025,2024-10-10,0.0,,1172.54,USD,73026.37
ACC0036,2024-10-10,Sort yes where evening.,,2024-10-10,0.0,,2177.04,GBP,12495.55
ACC0050,2024-10-10,Natural technology foot idea maybe try recently.,,2024-10-10,1338.25,USD,0.0,,89291.21
ACC0019,2024-10-10,Institution fly begin different his event.,7706131,2024-10-10,0.0,,3921.55,JPY,87615.53
ACC0012,2024-10-10,Rate meeting house group job.,6092314,2024-10-10,3874.64,JPY,0.0,,78335.36
ACC0018,2024-10-11,Art section stop early offer military total.,,2024-10-11,1484.24,GBP,0.0,,33137.31
ACC0016,2024-10-11,Start experience treat rate.,,2024-10-11,2140.85,JPY,0.0,,34742.33
ACC0021,2024-10-11,Hope watch hand relationship me.,,2024-10-11,1418.71,INR,0.0,,81480.26
ACC0002,2024-10-11,Age sing century why anyone prove.,4629544,2024-10-11,2635.19,GBP,0.0,,38884.15
ACC0033,2024-10-11,Name dog go leave.,2067449,2024-10-11,545.77,INR,0.0,,51888.16
ACC0025,2024-10-12,Challenge positive budget item know both.,,2024-10-12,0.0,,1147.42,USD,8750.34
ACC0049,2024-10-12,Could property rather technology yeah remain play stop.,9657976,2024-10-12,0.0,,4634.34,SGD,39747.14
ACC0046,2024-10-12,Population player many realize discussion morning.,,2024-10-12,0.0,,3838.29,JPY,46511.61
ACC0019,2024-10-12,Control one analysis Democrat reason education ability.,0237056,2024-10-12,2596.75,GBP,0.0,,52997.22
ACC0034,2024-10-12,Consider lawyer car seven.,5596172,2024-10-12,4151.59,SGD,0.0,,64708.45
ACC0001,2024-10-12,Phone pattern short beyond produce several.,,2024-10-12,0.0,,4990.16,USD,85312.99
ACC0025,2024-10-13,From position focus produce.,2525206,2024-10-13,0.0,,4302.59,GBP,22405.55
ACC0015,2024-10-13,Difficult out admit your fall.,,2024-10-13,2731.73,EUR,0.0,,56241.93
ACC0024,2024-10-13,Remember order keep language Democrat none really.,5769052,2024-10-13,3682.18,INR,0.0,,57198.85
ACC0024,2024-10-13,Month rest price face along health partner health.,5417982,2024-10-13,0.0,,3492.67,GBP,45162.81
ACC0035,2024-10-13,Weight position oil morning.,,2024-10-13,3056.45,INR,0.0,,41767.86
ACC0045,2024-10-13,Parent near for thus scene support treatment red.,4328794,2024-10-13,0.0,,4428.74,INR,14211.24
ACC0037,2024-10-13,Research science sure.,,2024-10-13,0.0,,4227.86,EUR,12023.93
ACC0003,2024-10-14,Development economy economy itself left easy bit always.,5352630,2024-10-14,0.0,,1920.53,INR,36571.16
ACC0017,2024-10-14,Section you site democratic decision small.,6421667,2024-10-14,0.0,,3876.66,USD,15513.57
ACC0020,2024-10-14,International because tonight leave.,8014997,2024-10-14,0.0,,1749.64,INR,8526.73
ACC0017,2024-10-14,Family than stage free dinner candidate sit avoid.,,2024-10-14,0.0,,147.57,EUR,90070.58
ACC0031,2024-10-14,Somebody later low.,1096243,2024-10-14,280.51,JPY,0.0,,19898.49
ACC0040,2024-10-14,This like until.,6510212,2024-10-14,0.0,,2779.63,USD,19728.1
ACC0034,2024-10-14,Necessary front series painting hot thus lead.,6394224,2024-10-14,2134.31,USD,0.0,,64529.63
